"YEAR","CASES","STATEFP","STNAME","POP","RATE"
2009,13,"32","Nevada",2684665,0.484231738410565
2009,1415,"33","New Hampshire",1316102,107.514463164709
2009,4973,"34","New Jersey",8755602,56.797922061784
2009,5,"35","New Mexico",2036802,0.245482869714386
2009,5651,"36","New York",19307066,29.269076927587
2009,96,"37","North Carolina",9449566,1.01591967292466
2009,15,"38","North Dakota",664968,2.25574764499946
2009,58,"39","Ohio",11528896,0.503083729786443
2009,2,"40","Oklahoma",3717572,0.0537985545404366
2009,38,"41","Oregon",3808600,0.997741952423463
2009,5722,"42","Pennsylvania",12666858,45.1730018604456
2009,235,"44","Rhode Island",1053646,22.3035061111607
2009,42,"45","South Carolina",4589872,0.915058197701374
2009,1,"46","South Dakota",807067,0.123905450229039
2009,37,"47","Tennessee",6306019,0.58674101679681
2009,276,"48","Texas",24801761,1.11282420631341
2009,9,"49","Utah",2723421,0.330466718146038
2009,408,"50","Vermont",624817,65.2991195822137
2009,908,"51","Virginia",7925937,11.4560587599927
2009,16,"53","Washington",6667426,0.239972667113216
2009,201,"54","West Virginia",1847775,10.8779478020863
2009,2589,"55","Wisconsin",5669264,45.6673035512193
2009,3,"56","Wyoming",559851,0.535856861915045
2010,2,"01","Alabama",4785437,0.0417934663020326
2010,7,"02","Alaska",713910,0.980515751285176
2010,2,"04","Arizona",6407172,0.0312150196685839
2010,0,"05","Arkansas",2921964,0
2010,129,"06","California",37319502,0.345663776542356
2010,3,"08","Colorado",5047349,0.059437142151256
2010,3068,"09","Connecticut",3579114,85.7195384109028
2010,656,"10","Delaware",899593,72.9218657770792
2010,42,"11","District of Columbia",605226,6.93955646320548
2010,84,"12","Florida",18845537,0.44572887469325
2010,10,"13","Georgia",9711881,0.102966665262888
2010,0,"15","Hawaii",1363963,0
2010,9,"16","Idaho",1570746,0.572976152732523
2010,135,"17","Illinois",12840503,1.05136068267731
2010,78,"18","Indiana",6490432,1.20176900397385
2010,85,"19","Iowa",3050745,2.78620468115165
2010,10,"20","Kansas",2858190,0.349871771995564
2010,5,"21","Kentucky",4348181,0.114990613316235
2010,3,"22","Louisiana",4544532,0.0660133980792742
2010,751,"23","Maine",1327629,56.5670078011252
2010,1617,"24","Maryland",5788645,27.9339983709486
2010,3263,"25","Massachusetts",6566307,49.6930770979791
2010,95,"26","Michigan",9877510,0.961780853676686
2010,1960,"27","Minnesota",5310828,36.9057329666862
2010,0,"28","Mississippi",2970548,0
2010,4,"29","Missouri",5995974,0.066711430036221
2010,4,"30","Montana",990697,0.403756143402069
2010,8,"31","Nebraska",1829542,0.437267906394059
2010,2,"32","Nevada",2702405,0.0740081519979426
2010,1339,"33","New Hampshire",1316762,101.688839744768
2010,3712,"34","New Jersey",8799446,42.1844738861969
2010,5,"35","New Mexico",2064552,0.2421832920653
2010,3425,"36","New York",19399878,17.6547501999755
2010,82,"37","North Carolina",9574323,0.856457422629255
2010,33,"38","North Dakota",674715,4.89095395833797
2010,44,"39","Ohio",11539336,0.381304435541178
2010,0,"40","Oklahoma",3759944,0
2010,39,"41","Oregon",3837491,1.01628902843029
2010,3805,"42","Pennsylvania",12711160,29.9343254274197
2010,181,"44","Rhode Island",1053959,17.1733435551098
2010,29,"45","South Carolina",4635649,0.625586622283093
2010,1,"46","South Dakota",816166,0.122524094363157
2010,36,"47","Tennessee",6355311,0.566455363081366
2010,142,"48","Texas",25241971,0.562555119011903
2010,3,"49","Utah",2775332,0.108095175640248
2010,356,"50","Vermont",625879,56.8800039624272
2010,1245,"51","Virginia",8023699,15.5165342069786
2010,16,"53","Washington",6742830,0.237289090782357
2010,145,"54","West Virginia",1854239,7.81991965437034
2010,3488,"55","Wisconsin",5690475,61.2954103128474
2010,0,"56","Wyoming",564487,0
2011,24,"01","Alabama",4799069,0.500096997980233
2011,11,"02","Alaska",722128,1.52327565196198
2011,15,"04","Arizona",6472643,0.231744590270157
2011,0,"05","Arkansas",2940667,0
2011,92,"06","California",37638369,0.244431420500713
2011,0,"08","Colorado",5121108,0
2011,3039,"09","Connecticut",3588283,84.6923166316592
2011,873,"10","Delaware",907381,96.2109632006842
2011,0,"11","District of Columbia",619800,0
2011,115,"12","Florida",19053237,0.603571980971002
2011,32,"13","Georgia",9802431,0.326449632749264
2011,0,"15","Hawaii",1379329,0
2011,4,"16","Idaho",1583910,0.252539601366239
2011,194,"17","Illinois",12867454,1.50767976322278
2011,94,"18","Indiana",6516528,1.44248593729667
2011,100,"19","Iowa",3066336,3.26122120993916
2011,17,"20","Kansas",2869225,0.592494488929938
2011,3,"21","Kentucky",4369821,0.0686526976734287
2011,2,"22","Louisiana",4575625,0.043709875700041
2011,1006,"23","Maine",1328284,75.7368153196154
2011,1351,"24","Maryland",5839419,23.1358633453088
2011,2476,"25","Massachusetts",6613583,37.4381027651728
2011,104,"26","Michigan",9882412,1.05237466318951
2011,2124,"27","Minnesota",5346143,39.7295770053289
2011,5,"28","Mississippi",2978731,0.16785671482252
2011,8,"29","Missouri",6010275,0.133105390352355
2011,11,"30","Montana",997316,1.1029603455675
2011,11,"31","Nebraska",1840672,0.597607830183759
2011,5,"32","Nevada",2712730,0.18431616858294
2011,1299,"33","New Hampshire",1320202,98.3940336403066
2011,4262,"34","New Jersey",8828117,48.2775658727677
2011,6,"35","New Mexico",2080450,0.288399144415872
2011,4490,"36","New York",19499241,23.0265372893232
2011,88,"37","North Carolina",9657592,0.911200224652274
2011,27,"38","North Dakota",685225,3.94031157648947
2011,53,"39","Ohio",11544663,0.459086592653246
2011,2,"40","Oklahoma",3788379,0.0527930283638464
2011,38,"41","Oregon",3872036,0.981395834129641
2011,5362,"42","Pennsylvania",12745815,42.0687103963144
2011,159,"44","Rhode Island",1053649,15.0904143600003
2011,37,"45","South Carolina",4671994,0.791953071857541
2011,4,"46","South Dakota",823579,0.485685040536488
2011,37,"47","Tennessee",6399291,0.578189052505973
2011,74,"48","Texas",25645629,0.288548196653707
2011,9,"49","Utah",2814384,0.319785786161377
2011,623,"50","Vermont",627049,99.3542769384849
2011,1023,"51","Virginia",8101155,12.6278289947545
2011,19,"53","Washington",6826627,0.278321929702619
2011,118,"54","West Virginia",1856301,6.35672770741383
2011,3649,"55","Wisconsin",5705288,63.9582085952541
2011,2,"56","Wyoming",567299,0.35254777463031
2012,25,"01","Alabama",4815588,0.519147402144868
2012,10,"02","Alaska",730443,1.36903221743517
2012,13,"04","Arizona",6554978,0.198322557299201
2012,0,"05","Arkansas",2952164,0
2012,70,"06","California",37948800,0.184459060629058
2012,0,"08","Colorado",5192647,0
2012,2657,"09","Connecticut",3594547,73.9175200658108
2012,669,"10","Delaware",915179,73.1004535724705
2012,0,"11","District of Columbia",634924,0
2012,118,"12","Florida",19297822,0.611467967732317
2012,31,"13","Georgia",9901430,0.31308608958504
2012,0,"15","Hawaii",1394804,0
2012,5,"16","Idaho",1595324,0.313415958137657
2012,204,"17","Illinois",12882510,1.58354233763451
2012,74,"18","Indiana",6537703,1.131896019137
2012,165,"19","Iowa",3076190,5.36377792008946
2012,19,"20","Kansas",2885257,0.658520194214935
2012,14,"21","Kentucky",4386346,0.319172267759999
2012,7,"22","Louisiana",4600972,0.152141764827084
2012,1111,"23","Maine",1327729,83.6767141487457
2012,1651,"24","Maryland",5886992,28.0448826837203
2012,5138,"25","Massachusetts",6663005,77.1123539604127
2012,98,"26","Michigan",9897145,0.990184543118243
2012,1515,"27","Minnesota",5376643,28.1774333910583
2012,1,"28","Mississippi",2983816,0.0335141308981519
2012,2,"29","Missouri",6024367,0.0331985086565941
2012,6,"30","Montana",1003783,0.597738754292511
2012,15,"31","Nebraska",1853303,0.809365764799388
2012,10,"32","Nevada",2743996,0.364432018122475
2012,1450,"33","New Hampshire",1324232,109.497429453449
2012,3576,"34","New Jersey",8844942,40.4298863689553
2012,1,"35","New Mexico",2087309,0.04790857510795
2012,2998,"36","New York",19572932,15.3170715557587
2012,122,"37","North Carolina",9749476,1.25134930328563
2012,15,"38","North Dakota",701176,2.13926318071354
2012,67,"39","Ohio",11548923,0.580140676321073
2012,4,"40","Oklahoma",3818814,0.10474456205513
2012,48,"41","Oregon",3899001,1.23108457781878
2012,5033,"42","Pennsylvania",12767118,39.4215828505697
2012,217,"44","Rhode Island",1054621,20.5761121767915
2012,44,"45","South Carolina",4717354,0.932726269853821
2012,4,"46","South Dakota",833566,0.479866021406823
2012,30,"47","Tennessee",6453898,0.464835359963854
2012,75,"48","Texas",26084481,0.287527284901701
2012,5,"49","Utah",2853375,0.175231085994655
2012,522,"50","Vermont",626090,83.3745947068313
2012,1110,"51","Virginia",8185080,13.5612602442493
2012,15,"53","Washington",6897058,0.217484034497028
2012,97,"54","West Virginia",1856872,5.2238387998742
2012,1766,"55","Wisconsin",5719960,30.8743417786138
2012,4,"56","Wyoming",576305,0.694076921074778
2013,24,"01","Alabama",4830081,0.496886077065788
2013,14,"02","Alaska",737068,1.89941769280446
2013,32,"04","Arizona",6632764,0.482453468870594
2013,0,"05","Arkansas",2959400,0
2013,112,"06","California",38260787,0.292727904420785
2013,0,"08","Colorado",5269035,0
2013,2925,"09","Connecticut",3594841,81.3666028622685
2013,509,"10","Delaware",923576,55.1118695158818
2013,35,"11","District of Columbia",650581,5.37980666511933
2013,138,"12","Florida",19545621,0.706040498789985
2013,8,"13","Georgia",9972479,0.0802207755965192
2013,0,"15","Hawaii",1408243,0
2013,19,"16","Idaho",1611206,1.17924089160542
2013,337,"17","Illinois",12895129,2.61338990870118
2013,110,"18","Indiana",6568713,1.67460505581535
2013,247,"19","Iowa",3092997,7.98578207479671
2013,34,"20","Kansas",2893212,1.17516448846472
2013,40,"21","Kentucky",4404659,0.908129323972639
2013,0,"22","Louisiana",4624527,0
2013,1373,"23","Maine",1328009,103.387853546173
2013,1197,"24","Maryland",5923188,20.2087119301295
2013,5290,"25","Massachusetts",6713315,78.7986263120381
2013,168,"26","Michigan",9913065,1.69473316275037
2013,2340,"27","Minnesota",5413479,43.2254378376641
2013,0,"28","Mississippi",2988711,0
2013,3,"29","Missouri",6040715,0.0496629951917944
2013,18,"30","Montana",1013569,1.77590277524273
2013,10,"31","Nebraska",1865279,0.536112828161364
2013,16,"32","Nevada",2775970,0.576375104918281
2013,1687,"33","New Hampshire",1326622,127.165085457651
2013,3766,"34","New Jersey",8856972,42.5201750666029
2013,6,"35","New Mexico",2092273,0.286769460773044
2013,4615,"36","New York",19624447,23.5165862253341
2013,180,"37","North Carolina",9843336,1.82864833629574
2013,29,"38","North Dakota",722036,4.01642023389415
2013,93,"39","Ohio",11576684,0.80333884901756
2013,3,"40","Oklahoma",3853214,0.077857082425217
2013,43,"41","Oregon",3922468,1.09624858634921
2013,5758,"42","Pennsylvania",12776309,45.0677891400404
2013,724,"44","Rhode Island",1055081,68.6203239372143
2013,42,"45","South Carolina",4764080,0.881597286359591
2013,4,"46","South Dakota",842316,0.474881160989462
2013,25,"47","Tennessee",6494340,0.384950587742557
2013,82,"48","Texas",26480266,0.309664563037244
2013,15,"49","Utah",2897640,0.517662649604506
2013,893,"50","Vermont",626210,142.603918813178
2013,1307,"51","Virginia",8252427,15.837765059903
2013,18,"53","Washington",6963985,0.258472699180139
2013,143,"54","West Virginia",1853914,7.71341065443165
2013,1872,"55","Wisconsin",5736754,32.6316938115178
2013,3,"56","Wyoming",582122,0.515355887597445
2014,64,"01","Alabama",4841799,1.32182273572282
2014,8,"02","Alaska",736283,1.08653873578502
2014,21,"04","Arizona",6730413,0.312016513696856
2014,0,"05","Arkansas",2967392,0
2014,73,"06","California",38596972,0.189134007714388
2014,0,"08","Colorado",5350101,0
2014,2360,"09","Connecticut",3594524,65.65542475165
2014,417,"10","Delaware",932487,44.7191220896377
2014,40,"11","District of Columbia",662328,6.0393037890592
2014,155,"12","Florida",19845911,0.781017308804821
2014,4,"13","Georgia",10067278,0.0397326864322213
2014,0,"15","Hawaii",1414538,0
2014,9,"16","Idaho",1631112,0.55177081647367
2014,233,"17","Illinois",12884493,1.80837538582232
2014,110,"18","Indiana",6593644,1.66827326437399
2014,194,"19","Iowa",3109350,6.23924614469262
2014,20,"20","Kansas",2900475,0.689542230151958
2014,44,"21","Kentucky",4414349,0.996749464077263
2014,2,"22","Louisiana",4644013,0.0430662015804004
2014,1401,"23","Maine",1330513,105.297731025552
2014,1373,"24","Maryland",5957283,23.047419436008
2014,5304,"25","Massachusetts",6762596,78.4314189403004
2014,127,"26","Michigan",9929848,1.27897224610085
2014,1416,"27","Minnesota",5451079,25.9765085040962
2014,2,"28","Mississippi",2990468,0.0668791640639525
2014,10,"29","Missouri",6056202,0.165119987741492
2014,7,"30","Montana",1021869,0.685019312651622
2014,7,"31","Nebraska",1879321,0.37247495238972
2014,6,"32","Nevada",2817628,0.212945072947884
2014,724,"33","New Hampshire",1333341,54.2996877767953
2014,3286,"34","New Jersey",8864525,37.0691040975123
2014,0,"35","New Mexico",2089568,0
2014,3736,"36","New York",19651049,19.0117077210484
2014,170,"37","North Carolina",9932887,1.71148629799171
2014,14,"38","North Dakota",737401,1.89855994228378
2014,119,"39","Ohio",11602700,1.02562334629009
2014,0,"40","Oklahoma",3878187,0
2014,45,"41","Oregon",3963244,1.13543349841695
2014,7487,"42","Pennsylvania",12788313,58.5456424158527
2014,904,"44","Rhode Island",1055936,85.6112491666162
2014,37,"45","South Carolina",4823617,0.767059242058397
2014,2,"46","South Dakota",849129,0.235535472230957
2014,17,"47","Tennessee",6541223,0.259890237651277
2014,40,"48","Texas",26964333,0.148344110718407
2014,13,"49","Utah",2936879,0.44264676889991
2014,599,"50","Vermont",625214,95.807195616221
2014,1346,"51","Virginia",8310993,16.1954173225751
2014,15,"53","Washington",7054655,0.212625564255091
2014,136,"54","West Virginia",1849489,7.35338247483494
2014,1361,"55","Wisconsin",5751525,23.6632893015331
2014,3,"56","Wyoming",582531,0.514994051818702
2015,25,"01","Alabama",4852347,0.51521459615316
2015,9,"02","Alaska",737498,1.22034229245367
2015,12,"04","Arizona",6829676,0.175703796197653
2015,0,"05","Arkansas",2978048,0
2015,98,"06","California",38918045,0.251811209941301
2015,0,"08","Colorado",5450623,0
2015,2541,"09","Connecticut",3587122,70.8367320654274
2015,435,"10","Delaware",941252,46.2150412429403
2015,121,"11","District of Columbia",675400,17.9153094462541
2015,166,"12","Florida",20209042,0.821414493571739
2015,8,"13","Georgia",10178447,0.0785974520474489
2015,0,"15","Hawaii",1422052,0
2015,9,"16","Idaho",1651059,0.545104687355207
2015,287,"17","Illinois",12858913,2.23191493713349
2015,138,"18","Indiana",6608422,2.08824436453967
2015,318,"19","Iowa",3120960,10.1891725622885
2015,23,"20","Kansas",2909011,0.790646718077037
2015,49,"21","Kentucky",4425976,1.10710044518994
2015,3,"22","Louisiana",4664628,0.064313810233099
2015,1201,"23","Maine",1328262,90.4189083177867
2015,1728,"24","Maryland",5985562,28.8694695669346
2015,4224,"25","Massachusetts",6794228,62.1704187731115
2015,148,"26","Michigan",9931715,1.49017566452521
2015,1805,"27","Minnesota",5482032,32.925747241169
2015,4,"28","Mississippi",2988471,0.133847710083183
2015,5,"29","Missouri",6071732,0.0823488256728064
2015,5,"30","Montana",1030475,0.485213129867294
2015,11,"31","Nebraska",1891277,0.581617605459169
2015,7,"32","Nevada",2866939,0.244162851040779
2015,529,"33","New Hampshire",1336350,39.5854379466457
2015,4855,"34","New Jersey",8867949,54.7477212600118
2015,0,"35","New Mexico",2089291,0
2015,4314,"36","New York",19654666,21.9489865663451
2015,230,"37","North Carolina",10031646,2.29274438113147
2015,33,"38","North Dakota",754066,4.37627475579061
2015,154,"39","Ohio",11617527,1.3255833190661
2015,0,"40","Oklahoma",3909500,0
2015,31,"41","Oregon",4015792,0.771952332192504
2015,9048,"42","Pennsylvania",12784826,70.7713972798691
2015,904,"44","Rhode Island",1056065,85.6007916179402
2015,42,"45","South Carolina",4891938,0.858555443670791
2015,5,"46","South Dakota",853988,0.585488320678979
2015,26,"47","Tennessee",6591170,0.394467143162747
2015,54,"48","Texas",27470056,0.196577684443017
2015,7,"49","Utah",2981835,0.234754773486796
2015,710,"50","Vermont",625216,113.560753403624
2015,1539,"51","Virginia",8361808,18.4051104737157
2015,24,"53","Washington",7163657,0.335024415602255
2015,289,"54","West Virginia",1842050,15.6890420998344
2015,1894,"55","Wisconsin",5760940,32.8765791693717
2015,1,"56","Wyoming",585613,0.170761236516266
2016,38,"01","Alabama",4863525,0.781326301396621
2016,15,"02","Alaska",741456,2.02304654625494
2016,13,"04","Arizona",6941072,0.187290954480806
2016,2,"05","Arkansas",2989918,0.0668914665887158
2016,134,"06","California",39167117,0.342123725879543
2016,0,"08","Colorado",5539215,0
2016,1748,"09","Connecticut",3578141,48.8521832985341
2016,506,"10","Delaware",948921,53.3237224173561
2016,103,"11","District of Columbia",685815,15.0186274724233
2016,216,"12","Florida",20613477,1.04785815609856
2016,4,"13","Georgia",10301890,0.0388278267385887
2016,0,"15","Hawaii",1427559,0
2016,17,"16","Idaho",1682380,1.01047325812242
2016,237,"17","Illinois",12820527,1.84859795545066
2016,152,"18","Indiana",6634304,2.29112202274722
2016,232,"19","Iowa",3131371,7.40889533689876
2016,39,"20","Kansas",2910844,1.33981759242337
2016,33,"21","Kentucky",4438182,0.743547695880881
2016,7,"22","Louisiana",4678135,0.149632278675156
2016,1487,"23","Maine",1331317,111.693909114058
2016,1866,"24","Maryland",6003323,31.0827853173984
2016,198,"25","Massachusetts",6823608,2.90169071845862
2016,221,"26","Michigan",9950571,2.22097807251463
2016,2126,"27","Minnesota",5522744,38.4953566560391
2016,1,"28","Mississippi",2987938,0.0334678965895544
2016,10,"29","Missouri",6087135,0.164280897335117
2016,17,"30","Montana",1040859,1.63326636941219
2016,14,"31","Nebraska",1905616,0.734670573714746
2016,15,"32","Nevada",2917563,0.514127715494061
2016,891,"33","New Hampshire",1342307,66.3782577309066
2016,4350,"34","New Jersey",8870827,49.0371416329052
2016,1,"35","New Mexico",2091630,0.047809603036866
2016,3882,"36","New York",19633428,19.772400418307
2016,272,"37","North Carolina",10154788,2.67853942396434
2016,32,"38","North Dakota",754434,4.2415903843146
2016,160,"39","Ohio",11634370,1.37523561653961
2016,0,"40","Oklahoma",3926331,0
2016,61,"41","Oregon",4089976,1.49145129457972
2016,11443,"42","Pennsylvania",12782275,89.5224050491794
2016,903,"44","Rhode Island",1056770,85.4490570322776
2016,51,"45","South Carolina",4957968,1.02864721999013
2016,11,"46","South Dakota",862996,1.27462931462023
2016,25,"47","Tennessee",6646010,0.376165548953432
2016,71,"48","Texas",27914410,0.254348918712593
2016,19,"49","Utah",3041868,0.624616189788643
2016,761,"50","Vermont",623657,122.022201306167
2016,1350,"51","Virginia",8410106,16.0521163466905
2016,31,"53","Washington",7294771,0.4249619350628
2016,368,"54","West Virginia",1831023,20.0980544755582
2016,2295,"55","Wisconsin",5772628,39.7565891999277
2016,1,"56","Wyoming",584215,0.171169860410979
2017,41,"01","Alabama",4874486,0.841114324669309
2017,10,"02","Alaska",739700,1.35189941868325
2017,28,"04","Arizona",7044008,0.397500968198787
2017,6,"05","Arkansas",3001345,0.199910373515874
2017,145,"06","California",39358497,0.368408376976387
2017,4,"08","Colorado",5611885,0.0712772980914612
2017,2051,"09","Connecticut",3573297,57.3979716771374
2017,608,"10","Delaware",956823,63.5436230107345
2017,84,"11","District of Columbia",694906,12.0879658543745
2017,210,"12","Florida",20963613,1.00173572179567
2017,8,"13","Georgia",10410330,0.0768467474133865
2017,0,"15","Hawaii",1424393,0
2017,20,"16","Idaho",1717715,1.16433750651301
2017,273,"17","Illinois",12778828,2.13634615005382
2017,142,"18","Indiana",6658078,2.13274761875725
2017,255,"19","Iowa",3141550,8.11701230284414
2017,40,"20","Kansas",2908718,1.37517628040944
2017,20,"21","Kentucky",4452268,0.449209256945
2017,12,"22","Louisiana",4670560,0.256928505361242
2017,1850,"23","Maine",1334612,138.617066233482
2017,1891,"24","Maryland",6023868,31.3917901255472
2017,410,"25","Massachusetts",6859789,5.97686022121089
2017,291,"26","Michigan",9973114,2.91784491784612
2017,2318,"27","Minnesota",5566230,41.6439852467469
2017,1,"28","Mississippi",2988510,0.033461490843263
2017,12,"29","Missouri",6106670,0.196506442954998
2017,12,"30","Montana",1052482,1.14016201702262
2017,14,"31","Nebraska",1915947,0.730709148008791
2017,17,"32","Nevada",2969905,0.572408881765578
2017,1381,"33","New Hampshire",1348787,102.388294074602
2017,5092,"34","New Jersey",8885525,57.3066869993613
2017,3,"35","New Mexico",2091784,0.143418249685436
2017,5155,"36","New York",19589572,26.3150210734568
2017,295,"37","North Carolina",10268233,2.87293831372934
2017,56,"38","North Dakota",754942,7.4177883863926
2017,270,"39","Ohio",11659650,2.31567842945543
2017,1,"40","Oklahoma",3931316,0.0254367748611406
2017,84,"41","Oregon",4143625,2.02721047392078
2017,11900,"42","Pennsylvania",12787641,93.0586024427805
2017,1132,"44","Rhode Island",1055673,107.230174495322
2017,21,"45","South Carolina",5021268,0.418221054920789
2017,12,"46","South Dakota",872868,1.37477831699638
2017,47,"47","Tennessee",6708799,0.700572486968234
2017,58,"48","Texas",28295273,0.204981234851489
2017,25,"49","Utah",3101042,0.806180632187503
2017,1092,"50","Vermont",624344,174.903578796305
2017,1657,"51","Virginia",8463587,19.5779874419676
2017,37,"53","Washington",7423362,0.498426454213064
2017,648,"54","West Virginia",1817004,35.663102557837
2017,3000,"55","Wisconsin",5790186,51.811807081845
2017,4,"56","Wyoming",578931,0.69092862534568
2018,36,"01","Alabama",4887681,0.736545613349153
2018,11,"02","Alaska",735139,1.49631566275221
2018,7,"04","Arizona",7158024,0.0977923516322382
2018,4,"05","Arkansas",3009733,0.1329021544436
2018,104,"06","California",39461588,0.263547427437538
2018,3,"08","Colorado",5691287,0.0527121545618768
2018,1859,"09","Connecticut",3571520,52.0506675029119
2018,520,"10","Delaware",965479,53.8592760691843
2018,79,"11","District of Columbia",701547,11.2608278561522
2018,169,"12","Florida",21244317,0.795506864259275
2018,19,"13","Georgia",10511131,0.180760757334296
2018,0,"15","Hawaii",1420593,0
2018,9,"16","Idaho",1750536,0.514128244149221
2018,276,"17","Illinois",12723071,2.16928758787874
2018,155,"18","Indiana",6695497,2.31498871555017
2018,283,"19","Iowa",3148618,8.98807032164588
2018,30,"20","Kansas",2911359,1.03044660586345
2018,22,"21","Kentucky",4461153,0.493146054394458
2018,4,"22","Louisiana",4659690,0.0858426204318313
2018,1405,"23","Maine",1339057,104.924584987794
2018,1382,"24","Maryland",6035802,22.8967086726834
2018,16,"25","Massachusetts",6882635,0.232469105219149
2018,262,"26","Michigan",9984072,2.62417979357521
2018,1541,"27","Minnesota",5606249,27.4871843901332
2018,4,"28","Mississippi",2981020,0.134182259763437
2018,11,"29","Missouri",6121623,0.179690908767168
2018,7,"30","Montana",1060665,0.659963324895231
2018,15,"31","Nebraska",1925614,0.778972317401099
2018,14,"32","Nevada",3027341,0.462452032988685
2018,1428,"33","New Hampshire",1353465,105.506976537997
2018,4000,"34","New Jersey",8886025,45.0145031102208
2018,2,"35","New Mexico",2092741,0.0955684434910961
2018,3638,"36","New York",19530351,18.6274173976699
2018,212,"37","North Carolina",10381615,2.04207148887721
2018,33,"38","North Dakota",758080,4.35310257492613
2018,293,"39","Ohio",11676341,2.5093477485798
2018,0,"40","Oklahoma",3940235,0
2018,70,"41","Oregon",4181886,1.67388589741566
2018,10208,"42","Pennsylvania",12800922,79.7442559215657
2018,1111,"44","Rhode Island",1058287,104.980973970199
2018,39,"45","South Carolina",5084156,0.76708897209291
2018,7,"46","South Dakota",878698,0.796633200485263
2018,29,"47","Tennessee",6771631,0.428257239651718
2018,47,"48","Texas",28628666,0.164171114364882
2018,27,"49","Utah",3153550,0.856177958174121
2018,576,"50","Vermont",624358,92.254764093677
2018,1139,"51","Virginia",8501286,13.3979729655019
2018,20,"53","Washington",7523869,0.2658206834808
2018,671,"54","West Virginia",1804291,37.1891230405738
2018,1869,"55","Wisconsin",5807406,32.1830435137478
2018,0,"56","Wyoming",577601,0
